query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
e_coli_K12	GCF_001050435.1_ASM105043v1_genomic.fna	0.0406	N/A	76	78	39.23
e_coli_K12	GCF_001050475.1_ASM105047v1_genomic.fna	0.0385	N/A	76	78	38.92
e_coli_K12	GCF_001051995.2_ASM105199v2_genomic.fna	0.1009	N/A	77	78	45.68
e_coli_K12	GCF_001077815.2_ASM107781v2_genomic.fna	0.0481	N/A	76	77	40.28
e_coli_K12	GCF_001078055.1_ASM107805v1_genomic.fna	0.033	N/A	74	76	38.01
e_coli_K12	GCF_001186155.3_ASM118615v3_genomic.fna	0.0443	N/A	77	78	39.77
e_coli_K12	GCF_001187595.1_ASM118759v1_genomic.fna	0.0517	N/A	75	76	40.75
e_coli_K12	GCF_001187785.1_ASM118778v1_genomic.fna	0.1007	N/A	78	80	45.66
e_coli_K12	GCF_001187845.1_ASM118784v1_genomic.fna	0.049	N/A	77	78	40.4
e_coli_K12	GCF_001189295.1_ASM118929v1_genomic.fna	0.0437	N/A	77	80	39.68
e_coli_K12	GCF_001190745.1_ASM119074v1_genomic.fna	0.0351	N/A	75	76	38.37
e_coli_K12	GCF_001190945.1_ASM119094v1_genomic.fna	0.0378	N/A	76	77	38.8
e_coli_K12	GCF_001191605.1_ASM119160v1_genomic.fna	0.0475	N/A	76	77	40.2
e_coli_K12	GCF_001262015.1_ASM126201v1_genomic.fna	0.0326	N/A	76	76	37.94
e_coli_K12	GCF_001262715.1_ASM126271v1_genomic.fna	0.0291	N/A	67	67	37.32
e_coli_K12	GCF_001263175.1_ASM126317v1_genomic.fna	0.0472	N/A	78	80	40.16
e_coli_K12	GCF_001263205.1_ASM126320v1_genomic.fna	0.0457	N/A	77	80	39.96
e_coli_K12	GCF_001263395.1_ASM126339v1_genomic.fna	0.0359	N/A	75	75	38.5
e_coli_K12	GCF_001263755.1_ASM126375v1_genomic.fna	0.0402	N/A	75	76	39.18
e_coli_K12	GCF_001267155.1_ASM126715v1_genomic.fna	0.0285	N/A	67	68	37.2
e_coli_K12	GCF_001267255.1_ASM126725v1_genomic.fna	0.1411	N/A	79	80	48.7
e_coli_K12	GCF_001267885.1_ASM126788v1_genomic.fna	0.042	N/A	77	79	39.43
e_coli_K12	GCF_001267925.1_ASM126792v1_genomic.fna	0.0924	N/A	77	79	44.96
e_coli_K12	GCF_001273775.1_ASM127377v1_genomic.fna	0.0433	N/A	79	80	39.63
e_coli_K12	GCF_001274875.1_ASM127487v1_genomic.fna	0.0271	N/A	63	63	36.93
e_coli_K12	GCF_001274895.1_ASM127489v1_genomic.fna	0.0413	N/A	76	79	39.34
e_coli_K12	GCF_001275345.1_ASM127534v1_genomic.fna	0.0382	N/A	76	76	38.87
e_coli_K12	GCF_001275365.1_ASM127536v1_genomic.fna	0.0959	N/A	75	75	45.25
e_coli_K12	GCF_001277175.1_ASM127717v1_genomic.fna	0.7008	N/A	75	75	78.91
e_coli_K12	GCF_001277195.1_ASM127719v1_genomic.fna	0.7099	N/A	77	77	79.51
e_coli_K12	GCF_001277215.2_ASM127721v2_genomic.fna	0.7067	N/A	76	76	79.3
e_coli_K12	GCF_001277235.1_ASM127723v1_genomic.fna	0.7026	N/A	75	76	79.03
e_coli_K12	GCF_001277255.1_ASM127725v1_genomic.fna	0.6967	N/A	77	77	78.66
e_coli_K12	GCF_001277995.1_ASM127799v1_genomic.fna	0.04	N/A	77	79	39.14
e_coli_K12	GCF_001278055.1_ASM127805v1_genomic.fna	0.0586	N/A	76	80	41.59
e_coli_K12	GCF_001278075.1_ASM127807v1_genomic.fna	0.0412	N/A	76	78	39.32
e_coli_K12	GCF_001278705.1_ASM127870v1_genomic.fna	0.0449	N/A	78	79	39.85
e_coli_K12	GCF_001281045.1_ASM128104v1_genomic.fna	0.0322	N/A	65	65	37.88
e_coli_K12	GCF_001281385.1_ASM128138v1_genomic.fna	0.0934	N/A	76	77	45.05
e_coli_K12	GCF_001281405.1_ASM128140v1_genomic.fna	0.0477	N/A	76	76	40.23
e_coli_K12	GCF_001281425.1_ASM128142v1_genomic.fna	0.0383	N/A	77	77	38.88
e_coli_K12	GCF_001281485.1_ASM128148v1_genomic.fna	0.0511	N/A	76	77	40.67
e_coli_K12	GCF_001293125.1_ASM129312v1_genomic.fna	0.0414	N/A	76	77	39.35
e_coli_K12	GCF_001293165.1_ASM129316v1_genomic.fna	0.0953	N/A	77	78	45.21
e_coli_K12	GCF_001294575.1_ASM129457v1_genomic.fna	0.1441	N/A	78	80	48.91
e_coli_K12	GCF_001298445.1_ASM129844v1_genomic.fna	0.0418	N/A	74	77	39.41
e_coli_K12	GCF_001298465.1_ASM129846v1_genomic.fna	0.0382	N/A	75	76	38.86
e_coli_K12	GCF_001298525.1_ASM129852v1_genomic.fna	0.1021	N/A	79	80	45.78
e_coli_K12	GCF_001302565.1_ASM130256v1_genomic.fna	0.0378	N/A	76	77	38.81
e_coli_K12	GCF_001302585.1_ASM130258v1_genomic.fna	0.0416	N/A	77	79	39.39
e_coli_K12	GCF_001305575.3_ASM130557v3_genomic.fna	0.1208	N/A	78	79	47.24
e_coli_K12	GCF_001305595.1_ASM130559v1_genomic.fna	0.0586	N/A	76	78	41.58
e_coli_K12	GCF_001305675.1_ASM130567v1_genomic.fna	0.0399	N/A	76	78	39.13
e_coli_K12	GCF_001307195.1_ASM130719v1_genomic.fna	0.1256	N/A	77	79	47.6
e_coli_K12	GCF_001307545.1_ASM130754v1_genomic.fna	0.0409	N/A	77	79	39.28
e_coli_K12	GCF_001307805.1_ASM130780v2_genomic.fna	0.042	N/A	77	79	39.44
e_coli_K12	GCF_001308265.1_ASM130826v1_genomic.fna	0.0493	N/A	77	78	40.44
e_coli_K12	GCF_001310085.1_ASM131008v1_genomic.fna	0.0362	N/A	77	80	38.55
e_coli_K12	GCF_001310225.1_ASM131022v1_genomic.fna	0.034	N/A	75	77	38.19
e_coli_K12	GCF_001314325.1_ASM131432v1_genomic.fna	0.0519	N/A	76	77	40.78
e_coli_K12	GCF_001314995.1_ASM131499v1_genomic.fna	0.0344	N/A	79	80	38.26
e_coli_K12	GCF_001399515.1_ASM139951v1_genomic.fna	0.0501	N/A	76	77	40.54
e_coli_K12	GCF_001399775.1_ASM139977v1_genomic.fna	0.0405	N/A	73	80	39.21
e_coli_K12	GCF_001402875.1_ASM140287v1_genomic.fna	0.0552	N/A	77	79	41.18
e_coli_K12	GCF_001411805.1_ASM141180v1_genomic.fna	0.0965	N/A	77	78	45.31
e_coli_K12	GCF_001412635.1_ASM141263v1_genomic.fna	0.0417	N/A	77	80	39.39
e_coli_K12	GCF_001414055.1_ASM141405v1_genomic.fna	0.049	N/A	78	80	40.4
e_coli_K12	GCF_001421015.2_ASM142101v2_genomic.fna	0.0476	N/A	77	80	40.22
e_coli_K12	GCF_001431725.1_ASM143172v1_genomic.fna	0.1504	N/A	78	80	49.33
e_coli_K12	GCF_001439985.1_wTPRE_1.0_genomic.fna	0.0296	N/A	70	71	37.41
e_coli_K12	GCF_001442745.1_ASM144274v1_genomic.fna	0.096	N/A	79	80	45.27
e_coli_K12	GCF_001442805.1_ASM144280v1_genomic.fna	0.0971	N/A	79	80	45.36
e_coli_K12	GCF_001443605.1_ASM144360v1_genomic.fna	0.0381	N/A	76	80	38.85
e_coli_K12	GCF_001444405.1_ASM144440v1_genomic.fna	0.2278	N/A	79	79	54.0
e_coli_K12	GCF_001444425.1_ASM144442v1_genomic.fna	0.127	N/A	78	79	47.7
e_coli_K12	GCF_001444445.1_ASM144444v1_genomic.fna	0.0315	N/A	76	76	37.75
e_coli_K12	GCF_001455085.1_ASM145508v1_genomic.fna	0.0391	N/A	74	80	39.0
e_coli_K12	GCF_001455205.1_ASM145520v1_genomic.fna	0.0913	N/A	76	78	44.86
e_coli_K12	GCF_001456255.1_ASM145625v1_genomic.fna	0.2763	N/A	79	80	56.61
e_coli_K12	GCF_001456355.1_ASM145635v1_genomic.fna	0.0412	N/A	75	76	39.33
e_coli_K12	GCF_001457555.1_NCTC10562_genomic.fna	0.039	N/A	74	80	38.99
e_coli_K12	GCF_001458695.1_NiCh1_genomic.fna	0.0445	N/A	78	80	39.8
e_coli_K12	GCF_001460635.1_htyphlonius_mit97-6810_genomic.fna	0.0323	N/A	76	77	37.9
e_coli_K12	GCF_001460935.1_Ark11_genomic.fna	0.0674	N/A	75	75	42.57
e_coli_K12	GCF_001461805.1_ASM146180v1_genomic.fna	0.7486	N/A	75	75	82.15
e_coli_K12	GCF_001465255.1_ASM146525v1_genomic.fna	0.0486	N/A	77	80	40.36
e_coli_K12	GCF_001465345.1_ASM146534v1_genomic.fna	0.0459	N/A	75	80	39.99
e_coli_K12	GCF_001465545.3_ASM146554v3_genomic.fna	0.0947	N/A	77	78	45.16
e_coli_K12	GCF_001465595.2_ASM146559v2_genomic.fna	0.0942	N/A	77	78	45.11
e_coli_K12	GCF_001465795.2_ASM146579v2_genomic.fna	0.0459	N/A	76	77	39.99
e_coli_K12	GCF_001465835.2_ASM146583v2_genomic.fna	0.0449	N/A	76	77	39.85
e_coli_K12	GCF_001482365.1_ASM148236v1_genomic.fna	0.0387	N/A	76	76	38.94
e_coli_K12	GCF_001483865.1_ASM148386v1_genomic.fna	0.0898	N/A	79	80	44.73
e_coli_K12	GCF_001483945.1_ASM148394v1_genomic.fna	0.095	N/A	77	79	45.18
e_coli_K12	GCF_001484725.1_ASM148472v1_genomic.fna	0.0444	N/A	75	76	39.77
e_coli_K12	GCF_001499615.1_Acetobacter_senegalensis_108B_genomic.fna	0.0521	N/A	77	78	40.8
e_coli_K12	GCF_001499655.1_PNK1_genomic.fna	0.033	N/A	75	80	38.02
e_coli_K12	GCF_001507645.1_ASM150764v1_genomic.fna	0.0339	N/A	75	78	38.17
e_coli_K12	GCF_001507665.1_ASM150766v1_genomic.fna	0.0437	N/A	42	46	39.69
e_coli_K12	GCF_001509405.1_ASM150940v1_genomic.fna	0.0384	N/A	77	78	38.9
e_coli_K12	GCF_001518795.1_ASM151879v1_genomic.fna	0.0421	N/A	74	80	39.45
e_coli_K12	GCF_001518835.1_ASM151883v1_genomic.fna	0.7138	N/A	79	79	79.76
e_coli_K12	GCF_001522635.2_ASM152263v2_genomic.fna	0.0946	N/A	78	80	45.15
e_coli_K12	GCF_001524625.2_ASM152462v2_genomic.fna	0.0936	N/A	78	80	45.06
e_coli_K12	GCF_001534645.1_ASM153464v1_genomic.fna	0.0341	N/A	76	78	38.21
e_coli_K12	GCF_001534665.1_ASM153466v1_genomic.fna	0.2063	N/A	68	68	52.78
e_coli_K12	GCF_001535545.1_ASM153554v1_genomic.fna	0.04	N/A	74	80	39.15
e_coli_K12	GCF_001542625.1_ASM154262v2_genomic.fna	0.0421	N/A	76	78	39.45
e_coli_K12	GCF_001543105.1_ASM154310v1_genomic.fna	0.0411	N/A	72	78	39.3
e_coli_K12	GCF_001543125.1_ASM154312v1_genomic.fna	0.1459	N/A	78	79	49.03
e_coli_K12	GCF_001543175.1_ASM154317v1_genomic.fna	0.0431	N/A	72	79	39.6
e_coli_K12	GCF_001543245.1_ASM154324v1_genomic.fna	0.0426	N/A	71	78	39.52
e_coli_K12	GCF_001543285.1_ASM154328v1_genomic.fna	0.0427	N/A	74	80	39.54
e_coli_K12	GCF_001543305.1_ASM154330v1_genomic.fna	0.0379	N/A	77	79	38.81
e_coli_K12	GCF_001543325.1_ASM154332v1_genomic.fna	0.0337	N/A	75	77	38.13
e_coli_K12	GCF_001544015.1_ASM154401v1_genomic.fna	0.0441	N/A	77	79	39.74
e_coli_K12	GCF_001545095.1_ASM154509v1_genomic.fna	0.0358	N/A	74	80	38.48
e_coli_K12	GCF_001545155.1_ASM154515v1_genomic.fna	0.1466	N/A	78	79	49.08
e_coli_K12	GCF_001547735.1_ASM154773v1_genomic.fna	0.0444	N/A	76	79	39.79
e_coli_K12	GCF_001547755.1_ASM154775v1_genomic.fna	0.0927	N/A	76	77	44.98
e_coli_K12	GCF_001547935.1_ASM154793v1_genomic.fna	0.2795	N/A	79	80	56.77
e_coli_K12	GCF_001547975.1_ASM154797v1_genomic.fna	0.0242	N/A	58	58	36.32
e_coli_K12	GCF_001547995.1_ASM154799v1_genomic.fna	0.0491	N/A	78	79	40.41
e_coli_K12	GCF_001548055.1_ASM154805v1_genomic.fna	0.0391	N/A	75	76	39.01
e_coli_K12	GCF_001548275.1_ASM154827v1_genomic.fna	0.0409	N/A	77	79	39.28
e_coli_K12	GCF_001552035.1_ASM155203v1_genomic.fna	0.0422	N/A	77	79	39.46
e_coli_K12	GCF_001553565.1_ASM155356v1_genomic.fna	0.0416	N/A	76	77	39.37
e_coli_K12	GCF_001553605.1_ASM155360v1_genomic.fna	0.0493	N/A	75	77	40.45
e_coli_K12	GCF_001553625.1_ASM155362v1_genomic.fna	0.0467	N/A	77	80	40.1
e_coli_K12	GCF_001553955.1_ASM155395v1_genomic.fna	0.1094	N/A	79	80	46.37
e_coli_K12	GCF_001558255.2_ASM155825v2_genomic.fna	0.2865	N/A	79	79	57.13
e_coli_K12	GCF_001558415.2_ASM155841v2_genomic.fna	0.2819	N/A	79	80	56.9
e_coli_K12	GCF_001558775.1_ASM155877v1_genomic.fna	0.0424	N/A	77	79	39.5
e_coli_K12	GCF_001558935.2_ASM155893v2_genomic.fna	0.8055	N/A	80	80	86.58
e_coli_K12	GCF_001561955.1_ASM156195v1_genomic.fna	0.0434	N/A	74	80	39.63
e_coli_K12	GCF_001562195.1_ASM156219v1_genomic.fna	0.206	N/A	78	80	52.77
e_coli_K12	GCF_001564415.1_ASM156441v1_genomic.fna	0.0971	N/A	79	80	45.36
e_coli_K12	GCF_001564455.1_ASM156445v1_genomic.fna	0.036	N/A	74	75	38.52
e_coli_K12	GCF_001577525.1_ASM157752v1_genomic.fna	0.0465	N/A	75	77	40.07
e_coli_K12	GCF_001579945.1_ASM157994v1_genomic.fna	0.0934	N/A	78	79	45.04
e_coli_K12	GCF_001580365.1_ASM158036v1_genomic.fna	0.037	N/A	76	76	38.68
e_coli_K12	GCF_001583435.1_ASM158343v1_genomic.fna	0.157	N/A	79	80	49.77
e_coli_K12	GCF_001584145.1_ASM158414v1_genomic.fna	0.0912	N/A	76	77	44.85
e_coli_K12	GCF_001584205.1_ASM158420v1_genomic.fna	0.093	N/A	77	78	45.01
e_coli_K12	GCF_001584225.1_ASM158422v1_genomic.fna	0.0912	N/A	77	78	44.85
e_coli_K12	GCF_001584725.1_ASM158472v1_genomic.fna	0.0414	N/A	75	76	39.34
e_coli_K12	GCF_001586155.1_ASM158615v1_genomic.fna	0.1531	N/A	78	80	49.51
e_coli_K12	GCF_001586235.1_ASM158623v1_genomic.fna	0.0404	N/A	76	77	39.2
e_coli_K12	GCF_001586255.1_ASM158625v1_genomic.fna	0.1473	N/A	78	80	49.12
e_coli_K12	GCF_001590685.1_ASM159068v1_genomic.fna	0.0451	N/A	75	76	39.87
e_coli_K12	GCF_001593605.1_ASM159360v1_genomic.fna	0.0385	N/A	76	78	38.92
e_coli_K12	GCF_001593665.2_ASM159366v2_genomic.fna	0.0834	N/A	77	78	44.15
e_coli_K12	GCF_001594225.2_ASM159422v2_genomic.fna	0.1493	N/A	77	78	49.26
e_coli_K12	GCF_001597285.1_ASM159728v1_genomic.fna	0.156	N/A	78	79	49.7
e_coli_K12	GCF_001598035.1_ASM159803v1_genomic.fna	0.0403	N/A	74	77	39.18
e_coli_K12	GCF_001598055.1_ASM159805v1_genomic.fna	0.0951	N/A	78	79	45.19
e_coli_K12	GCF_001602095.1_ASM160209v1_genomic.fna	0.0322	N/A	76	77	37.87
e_coli_K12	GCF_001605725.1_ASM160572v1_genomic.fna	0.042	N/A	75	76	39.44
e_coli_K12	GCF_001606025.1_ASM160602v1_genomic.fna	0.1046	N/A	79	80	45.98
e_coli_K12	GCF_001611155.1_ASM161115v1_genomic.fna	0.0404	N/A	74	77	39.2
e_coli_K12	GCF_001611675.1_ASM161167v1_genomic.fna	0.0349	N/A	76	79	38.35
e_coli_K12	GCF_001611795.1_ASM161179v1_genomic.fna	0.0425	N/A	76	80	39.51
e_coli_K12	GCF_001611955.1_ASM161195v1_genomic.fna	0.0431	N/A	77	79	39.6
e_coli_K12	GCF_001611975.1_ASM161197v1_genomic.fna	0.0558	N/A	76	78	41.25
e_coli_K12	GCF_001612705.2_ASM161270v2_genomic.fna	0.1472	N/A	78	79	49.11
e_coli_K12	GCF_001617625.1_ASM161762v1_genomic.fna	0.1557	N/A	78	79	49.69
e_coli_K12	GCF_001618505.2_ASM161850v2_genomic.fna	0.0381	N/A	75	77	38.85
e_coli_K12	GCF_001618845.1_ASM161884v1_genomic.fna	0.053	N/A	77	78	40.91
e_coli_K12	GCF_001618865.1_ASM161886v1_genomic.fna	0.0416	N/A	77	78	39.38
e_coli_K12	GCF_001620265.1_ASM162026v1_genomic.fna	0.0515	N/A	77	78	40.72
e_coli_K12	GCF_001620305.1_ASM162030v1_genomic.fna	0.0411	N/A	76	78	39.31
e_coli_K12	GCF_001623565.1_ASM162356v1_genomic.fna	0.0422	N/A	76	79	39.46
e_coli_K12	GCF_001629705.1_ASM162970v2_genomic.fna	0.047	N/A	76	77	40.14
e_coli_K12	GCF_001632775.1_ASM163277v1_genomic.fna	0.0989	N/A	79	80	45.51
e_coli_K12	GCF_001632805.1_ASM163280v1_genomic.fna	0.042	N/A	75	76	39.44
e_coli_K12	GCF_001633145.1_ASM163314v1_genomic.fna	0.0539	N/A	77	79	41.02
e_coli_K12	GCF_001634285.1_ASM163428v1_genomic.fna	0.0503	N/A	75	76	40.57
e_coli_K12	GCF_001636015.1_ASM163601v1_genomic.fna	0.113	N/A	78	79	46.65
e_coli_K12	GCF_001636295.1_ASM163629v1_genomic.fna	0.0397	N/A	76	78	39.1
e_coli_K12	GCF_001639105.2_ASM163910v2_genomic.fna	0.0582	N/A	76	77	41.54
e_coli_K12	GCF_001641005.1_ASM164100v1_genomic.fna	0.0403	N/A	75	75	39.18
e_coli_K12	GCF_001641285.1_ASM164128v1_genomic.fna	0.1	N/A	78	79	45.61
e_coli_K12	GCF_001642085.1_ASM164208v1_genomic.fna	0.0396	N/A	77	80	39.08
e_coli_K12	GCF_001642655.1_ASM164265v1_genomic.fna	0.0419	N/A	77	78	39.42
e_coli_K12	GCF_001642805.2_ASM164280v2_genomic.fna	0.5362	N/A	76	77	69.58
e_coli_K12	GCF_001643015.1_ASM164301v1_genomic.fna	0.0399	N/A	77	79	39.13
e_coli_K12	GCF_001643775.1_ASM164377v1_genomic.fna	0.0431	N/A	74	74	39.6
e_coli_K12	GCF_001644565.1_ASM164456v1_genomic.fna	0.0381	N/A	75	80	38.85
e_coli_K12	GCF_001644605.1_ASM164460v1_genomic.fna	0.0485	N/A	76	78	40.34
e_coli_K12	GCF_001644645.1_ASM164464v1_genomic.fna	0.0358	N/A	76	77	38.49
e_coli_K12	GCF_001647695.1_ASM164769v1_genomic.fna	0.2746	N/A	78	78	56.52
e_coli_K12	GCF_001648155.1_ASM164815v1_genomic.fna	0.0365	N/A	76	78	38.6
e_coli_K12	GCF_001651805.1_ASM165180v1_genomic.fna	0.1537	N/A	78	79	49.55
e_coli_K12	GCF_001653335.1_ASM165333v1_genomic.fna	0.0393	N/A	75	76	39.04
e_coli_K12	GCF_001653755.1_ASM165375v1_genomic.fna	0.0362	N/A	75	77	38.55
e_coli_K12	GCF_001654455.1_ASM165445v1_genomic.fna	0.0348	N/A	77	78	38.33
e_coli_K12	GCF_001655245.1_ASM165524v1_genomic.fna	0.0381	N/A	76	77	38.85
e_coli_K12	GCF_001656035.1_ASM165603v1_genomic.fna	0.5003	N/A	78	79	67.76
e_coli_K12	GCF_001658025.2_ASM165802v2_genomic.fna	0.7236	N/A	79	79	80.42
e_coli_K12	GCF_001659725.1_ASM165972v1_genomic.fna	0.0849	N/A	77	78	44.28
e_coli_K12	GCF_001659785.1_ASM165978v1_genomic.fna	0.0421	N/A	75	78	39.45
e_coli_K12	GCF_001660045.1_ASM166004v1_genomic.fna	0.043	N/A	76	78	39.59
e_coli_K12	GCF_001660485.1_ASM166048v1_genomic.fna	0.0404	N/A	76	77	39.2
e_coli_K12	GCF_001661075.1_ASM166107v1_genomic.fna	0.1464	N/A	78	80	49.06
e_coli_K12	GCF_001663155.1_ASM166315v1_genomic.fna	0.0498	N/A	76	77	40.5
e_coli_K12	GCF_001663175.1_ASM166317v1_genomic.fna	0.0513	N/A	77	78	40.69
e_coli_K12	GCF_001663675.1_ASM166367v1_genomic.fna	0.0412	N/A	76	78	39.33
e_coli_K12	GCF_001663855.1_ASM166385v1_genomic.fna	0.0976	N/A	78	79	45.4
e_coli_K12	GCF_001664265.1_ASM166426v1_genomic.fna	0.0522	N/A	77	78	40.82
e_coli_K12	GCF_001664385.1_ASM166438v1_genomic.fna	0.0515	N/A	78	80	40.73
e_coli_K12	GCF_001676725.1_ASM167672v1_genomic.fna	0.0915	N/A	76	79	44.88
e_coli_K12	GCF_001676745.1_ASM167674v1_genomic.fna	0.091	N/A	76	79	44.83
e_coli_K12	GCF_001676805.1_ASM167680v1_genomic.fna	0.0399	N/A	75	77	39.12
e_coli_K12	GCF_001677435.1_ASM167743v1_genomic.fna	0.1096	N/A	77	79	46.39
e_coli_K12	GCF_001678905.1_ASM167890v1_genomic.fna	0.0357	N/A	76	77	38.47
e_coli_K12	GCF_001679665.1_ASM167966v1_genomic.fna	0.0498	N/A	78	80	40.5
e_coli_K12	GCF_001682385.1_ASM168238v1_genomic.fna	0.0987	N/A	78	79	45.5
e_coli_K12	GCF_001683355.1_ASM168335v1_genomic.fna	0.0329	N/A	76	76	38.0
e_coli_K12	GCF_001683395.1_ASM168339v1_genomic.fna	0.7195	N/A	79	79	80.14
e_coli_K12	GCF_001685395.1_ASM168539v1_genomic.fna	0.0495	N/A	77	80	40.47
e_coli_K12	GCF_001685415.1_ASM168541v1_genomic.fna	0.0363	N/A	77	78	38.56
e_coli_K12	GCF_001685435.2_ASM168543v3_genomic.fna	0.0468	N/A	77	78	40.11
e_coli_K12	GCF_001686985.1_ASM168698v1_genomic.fna	0.0542	N/A	78	79	41.06
e_coli_K12	GCF_001687475.2_ASM168747v2_genomic.fna	0.0356	N/A	75	76	38.46
e_coli_K12	GCF_001687545.1_ASM168754v1_genomic.fna	0.0519	N/A	77	78	40.77
e_coli_K12	GCF_001687565.2_ASM168756v2_genomic.fna	0.0445	N/A	78	79	39.79
e_coli_K12	GCF_001687585.2_ASM168758v2_genomic.fna	0.0451	N/A	77	78	39.88
e_coli_K12	GCF_001687605.2_ASM168760v2_genomic.fna	0.0464	N/A	76	77	40.06
e_coli_K12	GCF_001687625.2_ASM168762v2_genomic.fna	0.0458	N/A	76	77	39.98
e_coli_K12	GCF_001687665.2_ASM168766v2_genomic.fna	0.0456	N/A	76	77	39.94
e_coli_K12	GCF_001688725.2_ASM168872v2_genomic.fna	0.0349	N/A	78	80	38.34
e_coli_K12	GCF_001688845.2_ASM168884v2_genomic.fna	0.036	N/A	78	78	38.52
e_coli_K12	GCF_001689125.2_ASM168912v2_genomic.fna	0.0407	N/A	77	80	39.25
e_coli_K12	GCF_001692755.1_ASM169275v1_genomic.fna	0.0496	N/A	77	80	40.48
e_coli_K12	GCF_001693335.1_ASM169333v1_genomic.fna	0.0325	N/A	75	76	37.93
e_coli_K12	GCF_001693385.1_ASM169338v1_genomic.fna	0.0534	N/A	77	78	40.96
e_coli_K12	GCF_001693515.2_ASM169351v2_genomic.fna	0.0532	N/A	78	80	40.94
e_coli_K12	GCF_001696605.3_ASM169660v3_genomic.fna	0.1262	N/A	77	79	47.64
e_coli_K12	GCF_001697185.1_ASM169718v1_genomic.fna	0.0337	N/A	75	77	38.14
e_coli_K12	GCF_001697225.1_ASM169722v1_genomic.fna	0.1019	N/A	77	79	45.76
e_coli_K12	GCF_001698185.1_ASM169818v1_genomic.fna	0.0992	N/A	56	57	45.54
e_coli_K12	GCF_001698205.1_ASM169820v1_genomic.fna	0.0499	N/A	76	77	40.52
e_coli_K12	GCF_001700985.1_ASM170098v1_genomic.fna	0.0505	N/A	76	77	40.6
e_coli_K12	GCF_001701025.1_ASM170102v1_genomic.fna	0.043	N/A	77	79	39.58
e_coli_K12	GCF_001701045.1_ASM170104v1_genomic.fna	0.0431	N/A	72	79	39.59
e_coli_K12	GCF_001702115.1_ASM170211v1_genomic.fna	0.0372	N/A	76	78	38.7
e_coli_K12	GCF_001702155.1_ASM170215v1_genomic.fna	0.0396	N/A	76	78	39.08
e_coli_K12	GCF_001702215.1_ASM170221v1_genomic.fna	0.0388	N/A	75	77	38.96
e_coli_K12	GCF_001703515.1_ASM170351v1_genomic.fna	0.0452	N/A	78	80	39.89
e_coli_K12	GCF_001703555.1_ASM170355v1_genomic.fna	0.0431	N/A	76	78	39.59
e_coli_K12	GCF_001704115.1_ASM170411v1_genomic.fna	0.1248	N/A	78	80	47.54
e_coli_K12	GCF_001704615.3_ASM170461v3_genomic.fna	0.126	N/A	77	79	47.63
e_coli_K12	GCF_001705075.2_ASM170507v2_genomic.fna	0.1002	N/A	77	78	45.62
e_coli_K12	GCF_001705175.1_ASM170517v1_genomic.fna	0.0331	N/A	75	77	38.04
e_coli_K12	GCF_001708305.1_ASM170830v1_genomic.fna	0.0421	N/A	77	80	39.46
e_coli_K12	GCF_001708405.1_ASM170840v1_genomic.fna	0.1579	N/A	78	79	49.83
e_coli_K12	GCF_001708425.1_ASM170842v1_genomic.fna	0.1464	N/A	78	79	49.06
e_coli_K12	GCF_001708485.1_ASM170848v1_genomic.fna	0.1498	N/A	75	76	49.29
e_coli_K12	GCF_001712815.1_ASM171281v1_genomic.fna	0.0418	N/A	76	80	39.4
e_coli_K12	GCF_001715535.1_ASM171553v1_genomic.fna	0.0282	N/A	66	66	37.14
e_coli_K12	GCF_001717565.1_ASM171756v1_genomic.fna	0.0386	N/A	76	77	38.93
e_coli_K12	GCF_001717955.1_ASM171795v1_genomic.fna	0.0515	N/A	78	79	40.72
e_coli_K12	GCF_001718335.1_ASM171833v1_genomic.fna	0.0943	N/A	78	80	45.12
e_coli_K12	GCF_001718535.1_ASM171853v1_genomic.fna	0.0973	N/A	78	80	45.38
e_coli_K12	GCF_001718555.1_ASM171855v1_genomic.fna	0.0967	N/A	78	79	45.33
e_coli_K12	GCF_001718635.1_ASM171863v1_genomic.fna	0.0941	N/A	78	80	45.1
e_coli_K12	GCF_001718895.1_ASM171889v1_genomic.fna	0.0979	N/A	77	79	45.43
e_coli_K12	GCF_001718955.1_ASM171895v1_genomic.fna	0.0962	N/A	78	79	45.28
e_coli_K12	GCF_001719165.1_ASM171916v1_genomic.fna	0.0503	N/A	76	77	40.57
e_coli_K12	GCF_001721185.1_ASM172118v1_genomic.fna	0.4602	N/A	80	80	65.76
e_coli_K12	GCF_001721685.1_ASM172168v1_genomic.fna	0.0457	N/A	77	78	39.96
e_coli_K12	GCF_001723605.1_ASM172360v1_genomic.fna	0.039	N/A	74	75	39.0
e_coli_K12	GCF_001729245.1_ASM172924v1_genomic.fna	0.0431	N/A	73	74	39.59
e_coli_K12	GCF_001729805.1_ASM172980v1_genomic.fna	0.7365	N/A	79	79	81.3
e_coli_K12	GCF_001735765.2_ASM173576v2_genomic.fna	0.0446	N/A	76	80	39.81
e_coli_K12	GCF_001735805.1_ASM173580v1_genomic.fna	0.0416	N/A	76	79	39.38
e_coli_K12	GCF_001741865.1_ASM174186v1_genomic.fna	0.0537	N/A	77	80	41.0
e_coli_K12	GCF_001742185.1_ASM174218v1_genomic.fna	0.5251	N/A	79	79	69.01
e_coli_K12	GCF_001742225.1_ASM174222v1_genomic.fna	0.0512	N/A	76	77	40.69
