Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009734425.1_ASM973442v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6535	0.3007	0.3418	NZ_CP046455.1 Corynebacterium sp. 2039 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001020985.1_ASM102098v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6528	0.2233	0.2741	NZ_CP011542.1 Corynebacterium mustelae strain DSM 45274 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009734405.1_ASM973440v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6524	0.3312	0.3379	NZ_CP046453.1 Corynebacterium sp. 2019 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_020616335.1_ASM2061633v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6518	0.3036	0.2717	NZ_CP085051.1 Corynebacterium uberis strain 18M0132 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003065405.1_ASM306540v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6515	0.3313	0.2939	NZ_CP026947.1 Corynebacterium yudongzhengii strain 2183 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000767055.1_ASM76705v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6502	0.3477	0.3315	NZ_CP006764.1 Corynebacterium doosanense CAU 212 = DSM 45436 strain CAU 212(T) chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000442645.1_ASM44264v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6481	0.2884	0.2887	NC_021915.1 Corynebacterium maris DSM 45190, complete sequence	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003070865.1_ASM307086v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6481	0.3379	0.2815	NZ_CP026948.1 Corynebacterium liangguodongii strain 2184 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000006605.1_ASM660v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6477	0.2448	0.2142	NC_007164.1 Corynebacterium jeikeium K411, complete sequence	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000341345.1_ASM34134v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6475	0.2996	0.3410	NC_020302.1 Corynebacterium halotolerans YIM 70093 = DSM 44683, complete sequence	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001021065.1_ASM102106v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6437	0.2916	0.2492	NZ_CP011546.1 Corynebacterium uterequi strain DSM 45634 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000732945.1_ASM73294v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6419	0.3104	0.2587	NZ_CP008944.1 Corynebacterium atypicum strain R2070 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001941445.1_ASM194144v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6416	0.2318	0.2397	NZ_CP009245.1 Corynebacterium aquilae DSM 44791 strain S-613 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000011305.1_ASM1130v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6369	0.2656	0.3021	NC_004369.1 Corynebacterium efficiens YS-314, complete sequence	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_020097615.1_ASM2009761v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6338	0.2038	0.1845	NZ_CP083647.1 Corynebacterium falsenii strain FDAARGOS_1493 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001941485.1_ASM194148v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6317	0.2826	0.2600	NZ_CP009247.1 Corynebacterium frankenforstense DSM 45800 strain ST18 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016728725.1_ASM1672872v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6298	0.2506	0.2192	NZ_CP068168.1 Corynebacterium amycolatum strain FDAARGOS_1108 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900187235.1_52184_D01_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6284	0.2043	0.1716	NZ_LT906481.1 Corynebacterium urealyticum strain NCTC12011 chromosome 1, complete sequence	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001274895.1_ASM127489v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6247	0.1914	0.1873	NZ_CP006841.1 Corynebacterium lactis RW2-5 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001941505.1_ASM194150v1_genomic.fna	./references/refseq_subset_aai/GCF_000833575.1_ASM83357v1_genomic.fna	0.6049	0.1461	0.1339	NZ_CP009248.1 Corynebacterium sphenisci DSM 44792 chromosome, complete genome	NZ_CP010827.1 Corynebacterium singulare strain IBS B52218 chromosome, complete genome
Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000006925.2_ASM692v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	1.0000	0.9880	0.9880	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000005845.2_ASM584v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.9833	0.8923	0.8578	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013374815.1_ASM1337481v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.9793	0.8708	0.8589	NZ_CP055292.1 Shigella sonnei strain SE6-1 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000008865.2_ASM886v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.9611	0.7661	0.8876	NC_002695.2 Escherichia coli O157:H7 str. Sakai DNA, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016904755.1_ASM1690475v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.9298	0.7941	0.7617	NZ_CP070290.1 Escherichia albertii strain Sample 167 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013892435.1_ASM1389243v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.9183	0.7627	0.7557	NZ_CP057657.1 Escherichia fergusonii strain RHB19-C05 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003812345.1_ASM381234v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8875	0.7114	0.7517	NZ_CP033744.1 Citrobacter freundii strain FDAARGOS_549 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000018045.1_ASM1804v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8874	0.7281	0.7140	NC_009792.1 Citrobacter koseri ATCC BAA-895, complete sequence	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001558935.2_ASM155893v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8866	0.7174	0.7553	NZ_CP014070.2 Citrobacter amalonaticus strain FDAARGOS_165 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8861	0.7307	0.7441	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8836	0.7031	0.6951	NC_021870.1 Salmonella bongori N268-08, complete sequence	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016893685.1_ASM1689368v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8834	0.7009	0.7373	NZ_CP069763.1 Citrobacter cronae strain Colony478 chromosome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008693645.1_ASM869364v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8833	0.7086	0.7410	NZ_CP044101.1 Citrobacter werkmanii strain FDAARGOS_616 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008693605.1_ASM869360v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8832	0.7207	0.7357	NZ_CP044098.1 Citrobacter portucalensis strain FDAARGOS_617 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004684345.1_ASM468434v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8820	0.7352	0.7531	NZ_CP038469.1 Citrobacter tructae strain SNU WT2 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019047765.1_ASM1904776v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8812	0.6746	0.7014	NZ_CP077262.1 Citrobacter pasteurii strain FDAARGOS 1424 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900638065.1_55685_A01_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8789	0.7243	0.7301	NZ_LR134485.1 Citrobacter youngae strain NCTC13709 chromosome 1, complete sequence	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_021278985.1_ASM2127898v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8784	0.6532	0.7279	NZ_CP082833.1 Citrobacter rodentium NBRC 105723 = DSM 16636 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_018128425.1_ASM1812842v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8777	0.6816	0.7011	NZ_CP071070.1 Citrobacter sedlakii strain 3347689II chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004353845.1_ASM435384v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8745	0.6762	0.7520	NZ_CP037864.1 Citrobacter arsenatis strain LY-1 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000006945.2_ASM694v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8743	0.7050	0.7228	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000770155.1_ASM77015v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8531	0.6831	0.6859	NZ_CP009756.1 Enterobacter cloacae strain GGT036 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019048625.1_ASM1904862v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8510	0.6470	0.6381	NZ_CP077392.1 Enterobacter hormaechei strain FDAARGOS 1435 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009176645.1_ASM917664v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8510	0.7451	0.6907	NZ_AP019007.1 Enterobacter oligotrophicus strain CCA6 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_015137655.1_ASM1513765v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8494	0.7092	0.6808	NZ_AP022508.1 Enterobacter bugandensis strain STN0717-56 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001729805.1_ASM172980v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8492	0.6734	0.6834	NZ_CP017184.1 Enterobacter roggenkampii strain DSM 16690 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001750725.1_ASM175072v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8491	0.6659	0.6830	NZ_CP017279.1 Enterobacter ludwigii strain EN-119 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009036245.1_ASM903624v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8486	0.6892	0.6725	NZ_CP027986.1 Enterobacter sichuanensis strain SGAir0282 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022014715.1_ASM2201471v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8486	0.6820	0.6841	NZ_CP091779.1 Enterobacter mori strain ACYC.E9L chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019665745.1_ASM1966574v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8483	0.7012	0.6878	NZ_CP081105.1 Enterobacter cancerogenus strain JY65 chromosome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003594935.2_ASM359493v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8478	0.6614	0.6901	NZ_CP043342.1 Enterobacter huaxiensis strain 090008 = WCHEHu090008 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001984825.2_ASM198482v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8474	0.6235	0.6738	NZ_CP043318.1 Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000224675.1_ASM22467v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8462	0.6453	0.6698	NC_015968.1 Enterobacter soli, complete sequence	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001518835.1_ASM151883v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8461	0.6784	0.6749	NZ_CP013990.1 Leclercia adecarboxylata strain USDA-ARS-USMARC-60222 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017348915.1_ASM1734891v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8455	0.7004	0.6375	NZ_CP071383.1 Leclercia pneumoniae strain 49125 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019355955.1_ASM1935595v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8450	0.6666	0.6349	NZ_CP079896.1 Lelliottia amnigena strain FDAARGOS_1445 chromosome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_007035645.1_ASM703564v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8443	0.6358	0.6281	NZ_AP019632.1 Enterobacter asburiae strain 1808-013 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001461805.1_ASM146180v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8435	0.7002	0.6820	NZ_CP012871.1 [Enterobacter] lignolyticus strain G5 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003261575.2_ASM326157v2_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8430	0.5266	0.6871	NZ_CP036175.1 Klebsiella huaxiensis strain WCHKl090001 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_020526085.1_ASM2052608v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8403	0.5984	0.6747	NZ_CP084874.1 Klebsiella africana strain 200023 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_007632255.1_ASM763225v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.8394	0.6290	0.6838	NZ_CP041925.1 Klebsiella aerogenes strain Ka37751 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
