Ref_file	Query_file	ANI	Align_fraction_query	Align_fraction_reference	ANI_95_percentile	ANI_5_percentile	Ref_name	Query_name
references/D2/Bacillus_cereus_MSX_D12_GCA_000291275.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9558	0.8633	0.8462	0.9525	0.9591	JH792018.1 Bacillus cereus MSX-D12 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044795.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9558	0.8503	0.8463	0.9523	0.9594	LABK01000001.1 Bacillus cereus strain MHI 86, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044475.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9558	0.8520	0.8562	0.9523	0.9592	LABW01000005.1 Bacillus cereus strain 7/27/S, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566375.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9556	0.8244	0.8119	0.9524	0.9589	LQZM01000003.1 Bacillus cereus strain MB.15 contig_100, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001982895.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9555	0.8542	0.8394	0.9521	0.9589	MLKG01000001.1 Bacillus cereus strain MOD1_Bc99 Bc99_MED11A_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001901925.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9555	0.8465	0.8407	0.9524	0.9586	MIFB01000001.1 Bacillus cereus strain MOD1_Bc12 Bc12_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001901885.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9554	0.8546	0.8631	0.9518	0.9589	MIFE01000001.1 Bacillus cereus strain MOD1_Bc113 Bc113_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_ATCC_4342_NZ_CP009628.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9553	0.8591	0.8912	0.9524	0.9583	NZ_CP009628.1 Bacillus cereus ATCC 4342, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566435.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9553	0.8066	0.7701	0.9516	0.9589	LQZZ01000004.1 Bacillus cereus strain MB.16, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001619385.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9552	0.8393	0.8585	0.9520	0.9584	LJKF01000061.1 Bacillus cereus strain B4116 scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566455.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9551	0.8031	0.7993	0.9515	0.9587	LQZW01000003.1 Bacillus cereus strain MB.21, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9551	0.7993	0.7989	0.9514	0.9589	LQZY01000003.1 Bacillus cereus strain MB.8, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566535.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9551	0.8399	0.7705	0.9511	0.9592	LRRO01000219.1 Bacillus cereus strain MB.22 contig1195, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_ATCC_4342_GCA_000746865.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9549	0.8580	0.8975	0.9521	0.9578	KN125577.1 Bacillus cereus ATCC 4342 genomic scaffold scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9548	0.7888	0.7936	0.9511	0.9585	LRRN01000003.1 Bacillus cereus strain MB.20 contig100, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_finitimus_YBT_020_NC_017200.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9548	0.8313	0.8053	0.9518	0.9578	NC_017200.1 Bacillus thuringiensis serovar finitimus YBT-020, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566385.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9548	0.8130	0.8173	0.9506	0.9589	LRAA01000003.1 Bacillus cereus strain MB.18, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_000948155.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9547	0.8145	0.4556	0.9518	0.9577	JYCI01000001.1 Bacillus thuringiensis strain Et10/1 LG55_001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_Q1_NC_011969.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9547	0.8444	0.8441	0.9513	0.9580	NC_011969.1 Bacillus cereus Q1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_AND1407_GCA_000290995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9544	0.8372	0.8371	0.9512	0.9576	JH792262.1 Bacillus cereus AND1407 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_NC7401_NC_016771.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9544	0.8583	0.8509	0.9510	0.9577	NC_016771.1 Bacillus cereus NC7401 genomic DNA, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_000743865.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9543	0.8406	0.8458	0.9508	0.9578	KN050656.1 Bacillus cereus strain 13061 genomic scaffold scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_NZ_CP015589.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9543	0.8594	0.8340	0.9514	0.9572	NZ_CP015589.1 Bacillus cereus strain AR156, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_ATCC_4342_NZ_CM000721.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9542	0.8574	0.9015	0.9514	0.9571	NZ_CM000721.1 Bacillus cereus ATCC 4342 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_000948325.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9541	0.8314	0.8222	0.9512	0.9570	JYCH01000001.1 Bacillus thuringiensis strain Lr3/2 LG54_001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044825.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9541	0.8504	0.7685	0.9506	0.9575	LABM01000002.1 Bacillus cereus strain NVH 0075-95, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_AH187_NC_011658.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9538	0.8611	0.8464	0.9503	0.9572	NC_011658.1 Bacillus cereus AH187, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_MSX_A12_GCA_000291235.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9537	0.8533	0.8128	0.9500	0.9574	JH792029.1 Bacillus cereus MSX-A12 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001566445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9537	0.8327	0.8377	0.9501	0.9572	LQZL01000003.1 Bacillus cereus strain MB.17 contig_100, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_002003645.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9535	0.8495	0.8914	0.9504	0.9566	MQVP01000001.1 Bacillus cereus strain MOD1_Bc81 Bc81_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001913375.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9534	0.8447	0.8712	0.9502	0.9566	MIFL01000001.1 Bacillus cereus strain MOD1_Bc50 Bc50_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BDRD_ST26_NZ_CM000724.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9534	0.8562	0.8464	0.9503	0.9564	NZ_CM000724.1 Bacillus cereus BDRD-ST26 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001573165.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9532	0.8488	0.8134	0.9502	0.9562	LSNJ01000001.1 Bacillus thuringiensis strain KB1 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_IS075_GCA_000290935.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9532	0.8550	0.8095	0.9496	0.9568	KE150018.1 Bacillus cereus IS075 genomic scaffold actac-supercont2.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_tochigiensis_BGSC_4Y1_NZ_CM000746.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9531	0.8616	0.8430	0.9499	0.9563	NZ_CM000746.1 Bacillus thuringiensis serovar tochigiensis BGSC 4Y1 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9528	0.8599	0.8875	0.9493	0.9562	LABR01000010.1 Bacillus cereus strain SDA KA 96, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP013000.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9525	0.7935	0.7661	0.9492	0.9558	NZ_CP013000.1 Bacillus thuringiensis strain XL6, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_NZ_CP009941.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9525	0.8641	0.8316	0.9492	0.9558	NZ_CP009941.1 Bacillus cereus strain 03BB87, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_000743195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9524	0.8619	0.8472	0.9486	0.9561	KN049962.1 Bacillus cereus strain F1-15 genomic scaffold scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_IS845_00_GCA_000399205.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9516	0.8595	0.8051	0.9476	0.9557	KB976311.1 Bacillus cereus IS845/00 genomic scaffold acqVA-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001913315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9516	0.8568	0.8784	0.9483	0.9549	MIFO01000001.1 Bacillus cereus strain MOD1_Bc80 Bc80_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_IS195_GCA_000399225.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9513	0.8543	0.7981	0.9469	0.9556	KB976325.1 Bacillus cereus IS195 genomic scaffold acqVz-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_NZ_CP009369.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9510	0.8352	0.8068	0.9478	0.9542	NZ_CP009369.1 Bacillus cereus strain FM1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_G9241_NZ_CP009590.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9508	0.8779	0.8448	0.9472	0.9544	NZ_CP009590.1 Bacillus cereus G9241, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_G9241_GCA_000167215.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9507	0.8499	0.7889	0.9473	0.9541	AAEK01000004.1 Bacillus cereus G9241 plasmid pBC218 cont1893, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_LM1212_GCA_000500585.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9507	0.8613	0.7820	0.9477	0.9537	AYPV01000001.1 Bacillus thuringiensis LM1212 scaffold58, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001583975.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9500	0.8418	0.7829	0.9462	0.9538	LONG01000001.1 Bacillus cereus strain FSL M8-0117 contig, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_H3081_97_GCA_000171035.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9500	0.8160	0.8103	0.9458	0.9542	CP001168.1 Bacillus cereus H3081.97 plasmid pH308197_10, complete sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_000688755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9500	0.8558	0.8629	0.9462	0.9537	JHQN01000001.1 Bacillus cereus strain BcFL2013 BcFL2013_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001913485.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9493	0.7468	0.8338	0.9457	0.9529	MIFH01000001.1 Bacillus cereus strain MOD1_Bc55 Bc55_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001583925.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9488	0.7906	0.7359	0.9450	0.9526	LOMN01000001.1 Bacillus cereus strain FSL K6-0067 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001059875.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9487	0.7599	0.7842	0.9452	0.9522	JUOI01000001.1 Bacillus cereus strain 910_BCER 0_15816_255021, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001059825.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9485	0.7573	0.7814	0.9447	0.9523	JUOX01000001.1 Bacillus cereus strain 896_BCER 0_13697_147667, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001683695.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9478	0.7161	0.7604	0.9440	0.9516	LEBZ01000474.1 Bacillus cereus strain B06.009 contig00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001584095.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9468	0.7749	0.7935	0.9430	0.9507	LONH01000001.1 Bacillus cereus strain FSL W8-0520 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001619425.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9468	0.8419	0.8109	0.9440	0.9496	LJKA01000042.1 Bacillus cereus strain B4082 scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_CP008712.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9465	0.7928	0.8354	0.9429	0.9501	CP008712.1 Bacillus cereus strain FT9, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_FRI_35_NC_018491.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9464	0.8404	0.8594	0.9430	0.9498	NC_018491.1 Bacillus cereus FRI-35, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001913645.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9464	0.7868	0.8030	0.9425	0.9502	MIEY01000001.1 Bacillus cereus strain MOD1_Bc136 Bc136_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_ATCC_10987_NC_003909.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9456	0.8197	0.8305	0.9420	0.9493	NC_003909.8 Bacillus cereus ATCC 10987, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001584005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9454	0.8093	0.8134	0.9420	0.9488	LOMR01000001.1 Bacillus cereus strain FSL W8-0050 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP013274.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9454	0.8299	0.8534	0.9424	0.9484	NZ_CP013274.1 Bacillus thuringiensis strain CTC, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
