assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/VatanenT_2016__G78741__bin.11.fa	112	1808992	16151	60024	25	23742	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/VogtmannE_2016__MMRS51307502ST-27-0-0__bin.2.fa	309	1258919	4074	28692	84	4928	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7.fa	41	1756927	42851	160908	8	70679	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/XieH_2016__YSZC12003_37331__bin.27.fa	71	1699586	23937	205031	13	34101	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/ZeeviD_2015__PNP_Main_301__bin.19.fa	216	1765547	8173	59056	44	11454	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/ZeeviD_2015__PNP_Main_74__bin.26.fa	23	1818590	79069	279930	5	117537	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/ZellerG_2014__CCIS31434951ST-20-0__bin.24.fa	152	1691501	11128	59837	32	17053	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4350/ZellerG_2014__CCIS59132091ST-4-0__bin.40.fa	27	1825277	67602	206161	7	115647	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/CM_cf__CF_TNFC057IS_t1M15__bin.15.fa	484	1387818	2867	11520	151	3063	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/CM_cf__CF_TNFC057SA_t1M16__bin.3.fa	527	1522124	2888	9821	167	3065	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32.fa	568	1901521	3347	15896	162	3786	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS011115__bin.71.fa	79	2404756	30439	227771	12	69450	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS011243__bin.13.fa	513	1468612	2862	16872	160	2932	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS011306__bin.51.fa	412	2466828	5987	32676	104	7803	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS013164__bin.35.fa	222	2599404	11709	85584	43	19051	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS013252__bin.16.fa	132	2556687	19368	132959	20	33501	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS015644__bin.55.fa	310	2806994	9054	66556	60	14078	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS015762__bin.44.fa	369	1976345	5355	39904	74	7165	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS016002__bin.40.fa	427	2462401	5766	35815	89	7867	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS016037__bin.60.fa	382	1879778	4920	34339	90	6163	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS016225__bin.43.fa	319	2472438	7750	52861	65	11428	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS017209__bin.31.fa	342	1846014	5397	39466	65	7744	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS017439__bin.53.fa	319	2529740	7930	39513	65	12087	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS017808__bin.52.fa	258	2756176	10682	73809	43	20394	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS018145__bin.57.fa	453	1907228	4210	24256	116	5319	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS018300__bin.3.fa	278	2586962	9305	72633	56	13182	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS019122__bin.5.fa	112	2646866	23632	92439	20	45241	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS019126__bin.26.fa	132	2759195	20902	223586	18	40573	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS019127__bin.32.fa	309	2708486	8765	54923	62	13252	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS019327__bin.47.fa	288	2165440	7518	103846	59	10524	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS021496__bin.20.fa	405	2480190	6123	29433	90	8607	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS022077__bin.47.fa	209	2477621	11854	76119	32	19597	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS022530__bin.53.fa	509	3385603	6651	66840	96	9381	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS022621__bin.36.fa	435	2333383	5364	30111	104	7296	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS023926__bin.59.fa	132	2698234	20441	122304	24	33579	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS023958__bin.34.fa	398	2307166	5796	30598	93	8141	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS024081__bin.3.fa	150	2584666	17231	127563	21	35659	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS024277__bin.47.fa	529	2550054	4820	32718	127	6252	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS024441__bin.2.fa	178	2805515	15761	82648	32	32284	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS042131__bin.27.fa	303	2841678	9378	71504	50	16075	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS042643__bin.39.fa	202	2385344	11808	76001	31	24308	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS043663__bin.27.fa	236	2485346	10531	107879	48	15499	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS047824__bin.58.fa	73	2656022	36383	196195	12	84069	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS057205__bin.2.fa	323	1854478	5741	68400	57	8443	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS057539__bin.64.fa	217	2538699	11699	68066	40	21783	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS057692__bin.13.fa	370	2612654	7061	52096	75	10462	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS062761__bin.49.fa	635	2731634	4301	27416	161	5376	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS063193__bin.55.fa	368	2697199	7329	46955	65	11752	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS063288__bin.15.fa	467	2042345	4373	28782	107	5348	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS064329__bin.27.fa	424	2767038	6526	45456	83	9625	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4494/HMP_2012__SRS077736__bin.49.fa	517	1708754	3305	15462	158	3547	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/BackhedF_2015__SID39_M__bin.6.fa	55	1979049	35982	117216	14	56678	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/BackhedF_2015__SID640_M__bin.38.fa	35	2018143	57661	210373	8	103867	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129.fa	355	1283393	3615	15338	101	4178	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/BritoIL_2016__WL.37.ST__bin.73.fa	30	1821563	60718	186410	7	88483	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/BritoIL_2016__WL.43.ST__bin.5.fa	31	1712556	55243	158662	9	73838	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/CosteaPI_2017__mickey3-11-7-0__bin.38.fa	180	1897077	10539	45005	39	14854	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/FengQ_2015__SID31160__bin.56.fa	9	1247498	138610	309877	3	194812	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/HMP_2012__SRS014613__bin.25.fa	386	1500841	3888	23270	107	4420	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0098__bin.1.fa	229	1782759	7784	33219	52	10171	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0193__bin.54.fa	245	1685915	6881	32803	55	9416	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0275__bin.19.fa	39	1786308	45802	224563	7	79520	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0322__bin.16.fa	267	1635450	6125	39084	59	8978	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0408__bin.18.fa	355	1074565	3026	13105	111	3185	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LeChatelierE_2013__MH0415__bin.73.fa	34	1867517	54926	346543	6	81668	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LiJ_2014__MH0339__bin.62.fa	336	1497061	4455	16910	86	5585	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LiJ_2014__V1.UC64-0__bin.18.fa	271	1736610	6408	54223	59	8335	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LiSS_2016__FAT_008-22-0-0__bin.12.fa	219	1328946	6068	52690	40	8662	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LiSS_2016__FAT_DON_11-22-0-6__bin.56.fa	367	1268268	3455	14791	107	3926	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/LoombaR_2017__SID5443_cul__bin.35.fa	23	1988689	86464	329638	5	125079	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/NielsenHB_2014__MH0098__bin.13.fa	308	1651312	5361	33823	75	6937	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/NielsenHB_2014__V1_CD6_4__bin.23.fa	31	1640532	52920	223537	7	86314	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/NielsenHB_2014__V1_UC37_0__bin.20.fa	75	1752459	23366	101773	18	33564	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/RaymondF_2016__P7C7__bin.65.fa	322	1231009	3823	18360	85	4255	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/SchirmerM_2016__G88846__bin.13.fa	272	1704245	6265	29275	64	8522	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/SchirmerM_2016__G89113__bin.3.fa	181	1897696	10484	66818	38	16634	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/SchirmerM_2016__G89150__bin.3.fa	405	1283898	3170	23373	122	3468	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26.fa	34	1969518	57927	236273	7	87990	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3.fa	171	1821374	10651	48715	36	16997	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45.fa	217	1752495	8076	31263	50	11349	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/XieH_2016__YSZC12003_35387__bin.3.fa	18	2081181	115621	341308	4	191954	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/XieH_2016__YSZC12003_36055__bin.38.fa	38	2052378	54009	151526	9	81695	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/XieH_2016__YSZC12003_36533__bin.98.fa	21	1843837	87801	492437	3	124785	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/XieH_2016__YSZC12003_37194__bin.23.fa	60	1870509	31175	101412	15	43554	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/XieH_2016__YSZC12003_37546__bin.46.fa	19	1866934	98259	439591	3	219699	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_287__bin.47.fa	49	1909814	38975	201374	9	63201	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_313__bin.32.fa	169	1806576	10689	63361	34	16800	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_38__bin.52.fa	24	1798963	74956	331120	5	77405	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_410__bin.16.fa	128	1972944	15413	56690	30	21572	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_463__bin.42.fa	29	1829320	63080	319404	6	76761	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Main_47__bin.42.fa	11	1240624	112784	618571	2	211404	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZeeviD_2015__PNP_Validation_23__bin.3.fa	152	2000028	13158	71651	31	19109	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZellerG_2014__CCIS35100175ST-4-0__bin.18.fa	40	1950759	48768	216693	7	81914	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/4274/ZellerG_2014__CCIS63468405ST-4-0__bin.18.fa	18	1923212	106845	274074	5	138338	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/BritoIL_2016__M2.44.ST__bin.3.fa	342	1650610	4826	23657	89	5844	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A04_01_1FE__bin.22.fa	226	1666136	7372	35438	51	10751	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A09_02_1FE__bin.24.fa	13	999733	76902	300137	3	158439	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A13_01_1FE__bin.9.fa	233	1584458	6800	34589	54	9147	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A28_02_1FE__bin.14.fa	132	1764519	13367	46281	30	20031	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A36_01_1FE__bin.33.fa	295	856334	2902	9442	98	3041	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A62_01_1FE__bin.5.fa	222	1627198	7329	41529	55	9378	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A68_01_1FE__bin.11.fa	337	1542316	4576	21785	87	5376	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A70_03_1FE__bin.14.fa	189	1692494	8954	32441	47	11429	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A83_02_1FE__bin.4.fa	318	1484299	4667	25703	76	5873	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__A92_01_1FE__bin.31.fa	36	1088659	30240	109944	10	35628	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__V30_01_1FE__bin.2.fa	55	1161762	21122	84372	12	33937	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__V40_01_1FE__bin.52.fa	283	1026253	3626	16720	85	4135	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/CM_madagascar__V53_02_1FE__bin.13.fa	78	1872059	24000	146343	15	41110	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31275__bin.63.fa	284	1519452	5350	24752	76	6505	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31276__bin.37.fa	295	1053009	3569	18419	89	3783	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31333__bin.34.fa	214	1672450	7815	40350	50	10179	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31360__bin.3.fa	49	1883296	38434	157079	10	60997	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31416__bin.1.fa	267	1372867	5141	21521	71	6582	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31477__bin.73.fa	125	1765181	14121	84997	28	19150	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31549__bin.70.fa	98	1630558	16638	83571	22	23682	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31685__bin.11.fa	59	1805086	30594	153690	11	50028	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31750__bin.100.fa	71	1816006	25577	152139	14	35477	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID31871__bin.57.fa	241	1358896	5638	27943	68	6707	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID530026__bin.44.fa	275	1080642	3929	13270	80	4593	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID530054__bin.41.fa	71	1784472	25133	139713	14	39504	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID530168__bin.24.fa	263	1309735	4979	39495	70	6281	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID530323__bin.3.fa	63	1735002	27539	137101	14	37622	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/FengQ_2015__SID531128__bin.35.fa	351	1241473	3536	14562	104	3826	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/LiSS_2016__FAT_010-22-0-0__bin.53.fa	285	1432143	5025	17361	74	6277	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/LiSS_2016__FAT_010-22-14-0__bin.14.fa	119	1681687	14131	56922	29	19775	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/LiSS_2016__FAT_010-22-2-0__bin.88.fa	272	1481364	5446	24666	74	6640	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/Obregon-TitoAJ_2015__SM29__bin.49.fa	248	1720010	6935	78595	52	9467	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/SchirmerM_2016__G89058__bin.17.fa	123	1785710	14517	58477	28	20597	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/VogtmannE_2016__MMRS72980899ST-27-0-0__bin.62.fa	327	1230879	3764	13671	96	4470	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part2/3926/XieH_2016__YSZC12003_35577__bin.32.fa	51	1912636	37502	291408	10	57674	0
